SPECTRUM DATA FILE
SpectrumCount:	2
PixelCount:	2500
UserName:	XCS Laser
SampleName:	
LightSource:	
Comments:	
DeviceName:	Qmini
DeviceManufacturer:	Broadcom
DeviceSerialNo:	21444

Name:	last spectrum	last spectrum
Date:	2020-11-23T16:39:45.7650000-08:00	2020-11-23T16:52:36.9100000-08:00
ExposureTime:	0.1	0.1
TemporalAvg:	1	1
IntensityUnit:	normalizedCounts	normalizedCounts
CCDLoadLevel:	0.5133696	0.4760772
Temperature:	25.77332	26.1875
DiagramColor:	200	16711680
ProcessingSteps:	847	847

Wavelength [nm]	Intensity1	Intensity2
995.9776	0.3157113	-0.7269537
996.2912	0.9644707	-0.8705899
996.6047	0.8807309	-0.5198878
996.9183	0.8831292	0.05960904
997.2318	0.6569059	0.5588441
997.5453	-0.669962	0.8527439
997.8588	-0.140803	-0.09446537
998.1723	0.4522199	-0.2842858
998.4858	1.003697	0.1250266
998.7992	0.07452551	-0.2077789
999.1127	0.2873804	-0.1331656
999.4261	-0.5079743	-0.09113917
999.7394	-0.2457941	0.03425214
1000.053	-0.2747125	-0.2107903
1000.366	0.3428003	1.441808
1000.68	0.0892849	1.193272
1000.993	0.6182381	-0.7970502
1001.306	0.2861443	-1.275239
1001.619	-0.01869193	-0.4007634
1001.933	-0.4297255	-0.3294251
1002.246	0.4053389	-0.8154513
1002.559	0.7747729	-1.070589
1002.872	0.9565235	-0.8447686
1003.186	1.104812	-0.1232959
1003.499	0.761089	0.8101361
1003.812	0.1915693	0.8538501
1004.125	-0.887507	0.4534052
1004.438	-0.6280093	-0.2311845
1004.751	-0.7411858	-0.2681938
1005.065	0.1715324	-0.06238355
1005.378	-0.05263231	0.2766765
1005.691	0.352663	-0.0438803
1006.004	-0.3159036	-0.1869463
1006.317	0.09589871	-0.3873597
1006.63	0.218388	-0.6780998
1006.943	-0.2722536	-0.537887
1007.256	-0.5642893	-0.4170275
1007.569	0.08445671	0.4886033
1007.882	0.4943464	0.5042904
1008.195	-0.3185593	0.4633068
1008.508	-1.114101	-0.06073194
1008.821	-0.2207724	-0.4919761
1009.133	0.5072404	-0.2158828
1009.446	1.005114	0.6107458
1009.759	0.145383	1.483575
1010.072	-0.05569184	0.5752464
1010.385	-0.3824361	-0.02102656
1010.698	-0.898754	-0.8069888
1011.01	-0.7287219	-0.2438404
1011.323	0.4953181	-1.025387
1011.636	0.3601392	-1.728636
1011.949	-0.6820292	-1.751135
1012.261	-1.138589	0.02944502
1012.574	-0.8324866	-0.09023524
1012.887	-0.795235	-0.7753574
1013.199	-0.5330857	-1.811096
1013.512	-0.06451176	-1.24989
1013.825	-0.8626174	-0.2705186
1014.137	-0.3230285	0.647277
1014.45	-0.1477738	0.2214569
1014.763	0.2430736	-0.03280526
1015.075	-0.2721004	-0.3722205
1015.388	0.691093	-0.7298609
1015.7	0.5076152	-0.638303
1016.013	1.262311	0.1153184
1016.325	0.9848105	0.4549985
1016.638	0.03713863	0.6361606
1016.95	-1.575205	0.5636448
1017.263	-1.215036	0.2822633
1017.575	-0.5025833	0.2960767
1017.887	0.229682	0.4908025
1018.2	0.5383028	0.409942
1018.512	0.529568	-0.1484161
1018.825	-0.1606093	0.3520373
1019.137	0.03040386	0.6368033
1019.449	1.380942	0.1825532
1019.762	1.440789	-0.5439276
1020.074	0.366646	0.2087592
1020.386	-0.3994485	0.05850609
1020.698	0.06817772	0.1029473
1021.011	-0.5058563	0.2401292
1021.323	0.5892864	0.1638972
1021.635	2.268341	-0.9863147
1021.947	2.151924	-0.2182308
1022.259	-0.8065346	0.4358568
1022.572	-2.117822	0.2347267
1022.884	-0.8348063	0.03243596
1023.196	0.06571243	0.5607919
1023.508	0.4446186	0.7924486
1023.82	1.154549	0.1732343
1024.132	1.944859	-0.2795439
1024.444	1.133869	-0.245531
1024.756	1.084769	-0.5067088
1025.068	1.491409	-0.3538463
1025.38	1.175572	-0.1736281
1025.692	0.1963803	0.4097957
